id,created_at,u_screen_name,u_followers,u_created_at,rt_id,rt_created_at,rt_screen_name,rt_u_followers,rt_u_created_at,text
ID_1488302362405916672,Tue Feb 01 00:05:09 +0000 2022,CDWGWAGov,9193,Tue Feb 07 01:18:37 +0000 2017,RID_772529887,Mon Jan 31 02:57:01 +0000 2022,bigricanman,25977,Mon Jan 31 02:57:01 +0000 2022,"RT @bigricanman: Part 1 of my tattoo 

To be continued… #BackTheBlue #BlueLivesMatter 💙🖤💪🏽 https://t.co/3LwmRx6UtJ"
ID_1488302368890535939,Tue Feb 01 00:05:10 +0000 2022,ElenaRi71156636,13,Fri Jun 15 03:25:01 +0000 2018,RID_1007463965184679936,Mon Jan 31 23:59:56 +0000 2022,ElenaRi71156636,13,Mon Jan 31 23:59:56 +0000 2022,RT @ElenaRi71156636: #RT RT
ID_1488302382559772676,Tue Feb 01 00:05:13 +0000 2022,josema_mori,138,Sun Mar 04 23:15:46 +0000 2012,NA,NA,NA,NA,NA,Menudo cínico HDLGP.
ID_1488302384744960000,Tue Feb 01 00:05:14 +0000 2022,DelReeseMo,462,Mon Oct 19 17:08:14 +0000 2009,RID_800936305,Mon Jan 31 15:14:09 +0000 2022,uche_blackstock,122993,Mon Jan 31 15:14:09 +0000 2022,RT @uche_blackstock: Existing as a Black person is an act of resistance. So what of the Black activists who literally put their bodies on t…
ID_1488302392311525379,Tue Feb 01 00:05:16 +0000 2022,tnfortrump,2118,Thu Oct 29 23:34:21 +0000 2015,RID_499154896,Mon Jan 31 20:37:18 +0000 2022,alexbruesewitz,137422,Mon Jan 31 20:37:18 +0000 2022,"RT @alexbruesewitz: Democrats need to end their war on our police. Now.

Back the blue! #BlueLivesMatter"
ID_1488302393582407681,Tue Feb 01 00:05:16 +0000 2022,byANNiOtherName,1701,Sat Jan 07 22:59:54 +0000 2017,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25989,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488302396627464198,Tue Feb 01 00:05:17 +0000 2022,Zoe_Parker,2702,Mon Oct 13 15:59:07 +0000 2008,RID_800936305,Mon Jan 31 15:14:09 +0000 2022,uche_blackstock,122993,Mon Jan 31 15:14:09 +0000 2022,RT @uche_blackstock: Existing as a Black person is an act of resistance. So what of the Black activists who literally put their bodies on t…
ID_1488302406773399561,Tue Feb 01 00:05:19 +0000 2022,LuizCludiodeO18,66,Sun Jan 31 11:56:50 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302406773399561,Tue Feb 01 00:05:19 +0000 2022,LuizCludiodeO18,66,Sun Jan 31 11:56:50 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302406551187457,Tue Feb 01 00:05:19 +0000 2022,SantasTavern,3731,Tue Oct 29 18:04:40 +0000 2013,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19741,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488302411609423878,Tue Feb 01 00:05:20 +0000 2022,constan01,2717,Thu Dec 09 12:44:32 +0000 2010,RID_792782857,Mon Jan 31 19:59:31 +0000 2022,Jota_DBS,17250,Mon Jan 31 19:59:31 +0000 2022,RT @Jota_DBS: Trudeau pone de ejemplo de protestas pacificas a #BlackLivesMatter para contrastarlo con los camioneros que se manifiestan en…
ID_1488302425727389697,Tue Feb 01 00:05:24 +0000 2022,powprowrestling,1271,Mon Jun 03 23:52:21 +0000 2019,RID_1031651189144711168,Tue Feb 01 00:03:48 +0000 2022,BuddyRuthless,952,Tue Feb 01 00:03:48 +0000 2022,RT @BuddyRuthless: Get your tickets now!
ID_1488302438079680514,Tue Feb 01 00:05:27 +0000 2022,johnlpc,221,Sun Mar 08 09:06:58 +0000 2015,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25989,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488302446233350148,Tue Feb 01 00:05:29 +0000 2022,honey6aby,315,Fri Nov 09 18:39:55 +0000 2012,RID_57828037,Mon Jan 31 20:57:33 +0000 2022,PersonalEscrito,21275,Mon Jan 31 20:57:33 +0000 2022,"RT @PersonalEscrito: #Brazil: Moise Mugenyi Kabagambe, a young refugee from the DRC was beaten to death by five men for demanding his daily…"
ID_1488302448636829696,Tue Feb 01 00:05:29 +0000 2022,GuiltyasSinn,639,Wed Nov 13 20:33:26 +0000 2019,RID_1365738627398008837,Mon Jan 31 23:59:46 +0000 2022,Angela_Twenty2,634,Mon Jan 31 23:59:46 +0000 2022,RT @Angela_Twenty2: They deserve general population in the worst prison we have. #BlackLivesMatter #AhmaudArbery maybe #OPP #ORLEANSPARISHP…
ID_1488302452860461057,Tue Feb 01 00:05:30 +0000 2022,gallinafiedler1,3204,Wed Oct 10 20:48:02 +0000 2018,NA,NA,NA,NA,NA,"Beautiful BABIES/YOUTH will no longer be Victims of kidnapping, torture, breeding, captivity, pain, suffering, fear… https://t.co/yBrjRfiV3V"
ID_1488302461211316231,Tue Feb 01 00:05:32 +0000 2022,RRuler7,108,Sun Jun 16 15:39:20 +0000 2013,RID_6251432,Mon Jan 31 17:58:33 +0000 2022,nasescobar316,4982,Mon Jan 31 17:58:33 +0000 2022,"RT @nasescobar316: RIP to @KingDSeals, he was a real Black American Grassroots Activist and he let us know that #BlackLivesMatter was a tot…"
ID_1488302462415130625,Tue Feb 01 00:05:33 +0000 2022,dbfact,484,Sat Mar 21 16:06:48 +0000 2009,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11622,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488302466319933445,Tue Feb 01 00:05:33 +0000 2022,TTruthforce,22,Thu Nov 11 18:12:58 +0000 2021,NA,NA,NA,NA,NA,"#MiSinformatioNBC. Get f'kd @maddow @JoyAnnReid @morningmika @JoeNBC 
I thought protest is supposed to create a lit… https://t.co/5SMeNejKp4"
ID_1488302469205696512,Tue Feb 01 00:05:34 +0000 2022,RefAgainstLD,201,Thu Aug 05 04:56:50 +0000 2021,RID_1063839405977337856,Mon Jan 31 23:24:24 +0000 2022,sophielouisecc,41941,Mon Jan 31 23:24:24 +0000 2022,RT @sophielouisecc: I love seeing the left trying to paint the trucker convoy as ‘dangerous’ and ‘violent’ as if the Black Lives Matter pro…
ID_1488302470208053253,Tue Feb 01 00:05:34 +0000 2022,tdg9999,2226,Thu Aug 30 02:40:12 +0000 2012,RID_1333502642618851329,Mon Jan 31 17:27:51 +0000 2022,beingrealmac,27470,Mon Jan 31 17:27:51 +0000 2022,"RT @beingrealmac: Reporter: ""Can you explain why you haven't meet with Freedom Convoy organizers?""

Trudeau: ""I have attended protests and…"
ID_1488302476507992067,Tue Feb 01 00:05:36 +0000 2022,ElenaRi71156636,13,Fri Jun 15 03:25:01 +0000 2018,NA,NA,NA,NA,NA,#OprahWhinfrey
ID_1488302476130402312,Tue Feb 01 00:05:36 +0000 2022,Robeana123,919,Thu Aug 19 18:21:09 +0000 2010,RID_1078772972771557376,Fri Jan 28 19:27:00 +0000 2022,AmmConservative,9969,Fri Jan 28 19:27:00 +0000 2022,RT @AmmConservative: Blue Lives Matter 🙏🙏🙏🙏💔💔💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 https://t.co/kLINa1VCiw
ID_1488302480756781059,Tue Feb 01 00:05:37 +0000 2022,fridayja77,399,Wed Jul 30 23:35:06 +0000 2014,RID_1021382089059590144,Tue Feb 01 00:04:32 +0000 2022,JohnathanPerk,15345,Tue Feb 01 00:04:32 +0000 2022,"RT @JohnathanPerk: @TJPAllDay Right, no one said that. That’s what I meant by “not you too.” People who take my tweets (or mottos like BLM)…"
ID_1488302480756781059,Tue Feb 01 00:05:37 +0000 2022,fridayja77,399,Wed Jul 30 23:35:06 +0000 2014,RID_1021382089059590144,Tue Feb 01 00:04:32 +0000 2022,JohnathanPerk,15345,Tue Feb 01 00:04:32 +0000 2022,"RT @JohnathanPerk: @TJPAllDay Right, no one said that. That’s what I meant by “not you too.” People who take my tweets (or mottos like BLM)…"
ID_1488302488100999171,Tue Feb 01 00:05:39 +0000 2022,psi_libertarian,20,Thu Jul 06 19:32:02 +0000 2017,RID_242692276,Tue Feb 01 00:00:23 +0000 2022,Napalism,1640,Tue Feb 01 00:00:23 +0000 2022,"RT @Napalism: Algo de diferencia hay, Justin https://t.co/PjymnK3VrB"
ID_1488302488247840772,Tue Feb 01 00:05:39 +0000 2022,JFSebastian146,15881,Wed Sep 04 15:56:47 +0000 2013,RID_29741298,Mon Jan 31 22:36:30 +0000 2022,marianakalil,3038,Mon Jan 31 22:36:30 +0000 2022,"RT @marianakalil: Please, pay attention to this. Never ever portray Brazil as a racial democracy. We’re not. Our slavery mindset couldn’t b…"
ID_1488302489430634500,Tue Feb 01 00:05:39 +0000 2022,wahidizm,1858,Sat Jun 06 07:01:47 +0000 2009,RID_215598844,Tue Feb 01 00:05:06 +0000 2022,LeftSentThis,66440,Tue Feb 01 00:05:06 +0000 2022,"RT @LeftSentThis: This sounds like a convoluted ass mess of epic proportions: 

“Black Lives Matter 'transferred millions to Canadian chari…"
ID_1488302493100838913,Tue Feb 01 00:05:40 +0000 2022,KaranSi19406735,2,Sun Oct 31 14:35:40 +0000 2021,RID_1272945037622472704,Mon Jan 31 16:12:31 +0000 2022,Sylardripetrill,83,Mon Jan 31 16:12:31 +0000 2022,"RT @Sylardripetrill: Kashmir needs peace. The efforts to eradicate terrorism is the only way out for prosperity. Innocent lives matters. 
#…"
ID_1488302513304526857,Tue Feb 01 00:05:45 +0000 2022,caronte114,20,Tue May 10 21:20:35 +0000 2016,RID_257332880,Mon Jan 31 22:08:05 +0000 2022,hermanntertsch,285179,Mon Jan 31 22:08:05 +0000 2022,RT @hermanntertsch: Dice que los camioneros son violentos cuando han sido impecables mientras Black Lives Matter a quienes defiende dejaron…
ID_1488302513304526857,Tue Feb 01 00:05:45 +0000 2022,caronte114,20,Tue May 10 21:20:35 +0000 2016,RID_257332880,Mon Jan 31 22:08:05 +0000 2022,hermanntertsch,285179,Mon Jan 31 22:08:05 +0000 2022,RT @hermanntertsch: Dice que los camioneros son violentos cuando han sido impecables mientras Black Lives Matter a quienes defiende dejaron…
ID_1488302537455325189,Tue Feb 01 00:05:50 +0000 2022,LigiaGuerra7,7030,Sat Feb 03 15:05:08 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302537455325189,Tue Feb 01 00:05:50 +0000 2022,LigiaGuerra7,7030,Sat Feb 03 15:05:08 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302540143923204,Tue Feb 01 00:05:51 +0000 2022,ElenaRi71156636,13,Fri Jun 15 03:25:01 +0000 2018,RID_1007463965184679936,Tue Feb 01 00:05:36 +0000 2022,ElenaRi71156636,13,Tue Feb 01 00:05:36 +0000 2022,RT @ElenaRi71156636: #OprahWhinfrey
ID_1488302568023498754,Tue Feb 01 00:05:58 +0000 2022,JohnSchreiber8,766,Fri Feb 26 04:49:14 +0000 2016,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11622,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488302575522922505,Tue Feb 01 00:05:59 +0000 2022,Formiguinhaz2,3707,Wed Feb 17 21:43:13 +0000 2016,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302575522922505,Tue Feb 01 00:05:59 +0000 2022,Formiguinhaz2,3707,Wed Feb 17 21:43:13 +0000 2016,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302576839938053,Tue Feb 01 00:06:00 +0000 2022,dorseyBnW,404,Thu Nov 20 22:26:51 +0000 2008,NA,NA,NA,NA,NA,"Tomorrow, catch me on @CP24breakfast at 8:30am where I'll share my predictions for the #BlackLivesMatter movement f… https://t.co/R6YfzH7VZ7"
ID_1488302589984845825,Tue Feb 01 00:06:03 +0000 2022,ReginaS19321038,1130,Mon Nov 23 22:39:33 +0000 2020,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302589984845825,Tue Feb 01 00:06:03 +0000 2022,ReginaS19321038,1130,Mon Nov 23 22:39:33 +0000 2020,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302591486345219,Tue Feb 01 00:06:03 +0000 2022,snopes,301215,Thu Apr 03 17:00:11 +0000 2008,NA,NA,NA,NA,NA,A real estate gossip site reported the Black Lives Matter co-founder purchased a home in Los Angeles for $1.4 milli… https://t.co/uMpovY2AGB
ID_1488302596486012934,Tue Feb 01 00:06:04 +0000 2022,linluv5,1716,Mon Nov 26 19:56:28 +0000 2012,NA,NA,NA,NA,NA,#BlueLivesMatter
ID_1488302598591418368,Tue Feb 01 00:06:05 +0000 2022,wneilson001,9,Wed May 13 02:20:43 +0000 2015,RID_1228812123154849792,Mon Jan 31 23:33:37 +0000 2022,LehuedeJuan,9963,Mon Jan 31 23:33:37 +0000 2022,"RT @LehuedeJuan: Mr Trudeau @JustinTrudeau 
Your speech is unbelievable
You really like Black Lives Matter's protests? Do you think they ar…"
ID_1488302598591418368,Tue Feb 01 00:06:05 +0000 2022,wneilson001,9,Wed May 13 02:20:43 +0000 2015,RID_1228812123154849792,Mon Jan 31 23:33:37 +0000 2022,LehuedeJuan,9963,Mon Jan 31 23:33:37 +0000 2022,"RT @LehuedeJuan: Mr Trudeau @JustinTrudeau 
Your speech is unbelievable
You really like Black Lives Matter's protests? Do you think they ar…"
ID_1488302599572889607,Tue Feb 01 00:06:05 +0000 2022,TrishaMomOf6,1867,Thu Apr 25 16:08:29 +0000 2019,NA,NA,NA,NA,NA,@bigpopa1brian @KATUNews You would know about that...https://t.co/e83oSRHwhh
ID_1488302613829459970,Tue Feb 01 00:06:09 +0000 2022,mommapotter01,112,Sun Oct 18 18:47:01 +0000 2015,RID_1288315644,Mon Jan 31 22:52:12 +0000 2022,anotherbecky429,3860,Mon Jan 31 22:52:12 +0000 2022,"RT @anotherbecky429: I’m so sick of hearing “oh it’s just people with underlying health conditions who die from Covid”, like it’s no big de…"
ID_1488302618657136643,Tue Feb 01 00:06:10 +0000 2022,primozago,1527,Sun Aug 16 01:46:24 +0000 2015,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302618657136643,Tue Feb 01 00:06:10 +0000 2022,primozago,1527,Sun Aug 16 01:46:24 +0000 2015,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302626194210819,Tue Feb 01 00:06:12 +0000 2022,tim_fielding7,400,Sun Oct 13 09:44:11 +0000 2013,RID_1876106299,Mon Jan 31 23:59:41 +0000 2022,EnkiSpeaking,2736,Mon Jan 31 23:59:41 +0000 2022,"RT @EnkiSpeaking: .@JustinTrudeau You support Black Lives Matter? I support All lives matter... worldwide!
Blks in the US are treated bette…"
ID_1488302628182405131,Tue Feb 01 00:06:12 +0000 2022,Alex_Mv88,78,Wed Jun 30 12:49:11 +0000 2021,RID_257332880,Mon Jan 31 22:08:05 +0000 2022,hermanntertsch,285179,Mon Jan 31 22:08:05 +0000 2022,RT @hermanntertsch: Dice que los camioneros son violentos cuando han sido impecables mientras Black Lives Matter a quienes defiende dejaron…
ID_1488302626194210819,Tue Feb 01 00:06:12 +0000 2022,tim_fielding7,400,Sun Oct 13 09:44:11 +0000 2013,RID_1876106299,Mon Jan 31 23:59:41 +0000 2022,EnkiSpeaking,2736,Mon Jan 31 23:59:41 +0000 2022,"RT @EnkiSpeaking: .@JustinTrudeau You support Black Lives Matter? I support All lives matter... worldwide!
Blks in the US are treated bette…"
ID_1488302628182405131,Tue Feb 01 00:06:12 +0000 2022,Alex_Mv88,78,Wed Jun 30 12:49:11 +0000 2021,RID_257332880,Mon Jan 31 22:08:05 +0000 2022,hermanntertsch,285179,Mon Jan 31 22:08:05 +0000 2022,RT @hermanntertsch: Dice que los camioneros son violentos cuando han sido impecables mientras Black Lives Matter a quienes defiende dejaron…
ID_1488302642497409027,Tue Feb 01 00:06:15 +0000 2022,teanfinson,459,Mon Sep 10 13:32:40 +0000 2012,RID_41634520,Mon Jan 31 22:30:03 +0000 2022,seanhannity,5509714,Mon Jan 31 22:30:03 +0000 2022,RT @seanhannity: Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://t.co/joivDhoMjv
ID_1488302643567108100,Tue Feb 01 00:06:16 +0000 2022,AppealToEthos,8,Fri Nov 19 18:38:31 +0000 2021,NA,NA,NA,NA,NA,I didn't know a democracy's willingness to listen to the electorate is based on the politicians personal opinions
ID_1488302655286005760,Tue Feb 01 00:06:19 +0000 2022,CataManyol,4525,Tue Oct 03 19:19:52 +0000 2017,RID_792782857,Mon Jan 31 19:59:31 +0000 2022,Jota_DBS,17250,Mon Jan 31 19:59:31 +0000 2022,RT @Jota_DBS: Trudeau pone de ejemplo de protestas pacificas a #BlackLivesMatter para contrastarlo con los camioneros que se manifiestan en…
ID_1488302658079363079,Tue Feb 01 00:06:19 +0000 2022,asleepygemini,571,Sun Jul 01 23:07:52 +0000 2018,RID_164937298,Mon Jan 31 18:44:55 +0000 2022,Kennethsus,851,Mon Jan 31 18:44:55 +0000 2022,RT @Kennethsus: @MrFlyyyGuyyy https://t.co/1gfr45LWMU
ID_1488302671102631938,Tue Feb 01 00:06:22 +0000 2022,SJGMoney,156,Thu Jun 25 18:19:26 +0000 2009,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11622,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488302687791857667,Tue Feb 01 00:06:26 +0000 2022,avendcorp,0,Thu Jul 22 17:19:37 +0000 2021,NA,NA,NA,NA,NA,"I hope all the ""black lives matter"" supporters still got that same energy a year later. #Black Lives Matter"
ID_1488302687791857667,Tue Feb 01 00:06:26 +0000 2022,avendcorp,0,Thu Jul 22 17:19:37 +0000 2021,NA,NA,NA,NA,NA,"I hope all the ""black lives matter"" supporters still got that same energy a year later. #Black Lives Matter"
ID_1488302690790785025,Tue Feb 01 00:06:27 +0000 2022,downlj,926,Sat Nov 19 22:18:41 +0000 2011,RID_1273767736934567937,Mon Jan 31 23:57:28 +0000 2022,matildamente,2771,Mon Jan 31 23:57:28 +0000 2022,"RT @matildamente: Imagínate,  me gustaría ver cuantos comercios han destrozado los camioneros. 
Esto es gracioso, si Trudeau usa la fuerza…"
ID_1488302690790785025,Tue Feb 01 00:06:27 +0000 2022,downlj,926,Sat Nov 19 22:18:41 +0000 2011,RID_1273767736934567937,Mon Jan 31 23:57:28 +0000 2022,matildamente,2771,Mon Jan 31 23:57:28 +0000 2022,"RT @matildamente: Imagínate,  me gustaría ver cuantos comercios han destrozado los camioneros. 
Esto es gracioso, si Trudeau usa la fuerza…"
ID_1488302707764961281,Tue Feb 01 00:06:31 +0000 2022,Deborah40695678,4876,Mon May 18 18:36:26 +0000 2020,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119435,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488302707764961281,Tue Feb 01 00:06:31 +0000 2022,Deborah40695678,4876,Mon May 18 18:36:26 +0000 2020,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119435,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488302711460274179,Tue Feb 01 00:06:32 +0000 2022,DanMilfont,1144,Fri Mar 30 15:36:48 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78235,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
